employee_id,department,database_criticality,days_since_last_rotation,reminders_ignored,magic_link_clicked,caused_breach
EMP-3132,IT,Low,370,11,1,0
EMP-3133,Sales,Low,211,9,1,1
EMP-3134,HR,Medium,351,7,1,0
EMP-3135,HR,Low,129,4,0,1
EMP-3136,Marketing,High,64,1,1,1
EMP-3137,IT,Critical,242,12,0,1
EMP-3138,Sales,Critical,110,2,1,0
EMP-3139,HR,Low,55,1,1,0
EMP-3140,IT,High,176,4,1,0
EMP-3141,Sales,Critical,280,6,0,1
EMP-3142,Marketing,Medium,155,3,1,0
EMP-3143,IT,High,154,3,1,0
EMP-3144,IT,High,397,12,1,1
EMP-3145,IT,Low,64,0,0,1
EMP-3146,Marketing,Medium,128,2,1,0
EMP-3147,HR,Critical,399,4,1,1
EMP-3148,Marketing,Critical,306,3,1,1
EMP-3149,Marketing,Critical,297,8,1,0
EMP-3150,Engineering,Critical,251,11,1,1
EMP-3151,Marketing,High,78,1,1,0
EMP-3152,Engineering,Low,127,1,1,0
EMP-3153,HR,Critical,37,1,1,0
EMP-3154,Sales,Critical,163,2,1,0
EMP-3155,IT,Critical,95,2,1,1
EMP-3156,Engineering,Critical,67,0,1,0
EMP-3157,Engineering,Low,381,3,0,0
EMP-3158,Finance,High,162,4,1,0
EMP-3159,IT,Low,199,12,1,0
EMP-3160,Sales,Low,57,1,0,0
EMP-3161,Marketing,Critical,140,3,0,1
EMP-3162,Marketing,High,283,4,0,1
EMP-3163,Marketing,Critical,253,5,1,0
EMP-3164,Engineering,High,37,0,0,1
EMP-3165,Finance,Medium,57,1,1,0
EMP-3166,IT,Low,205,7,1,1
EMP-3167,HR,Medium,168,1,1,0
EMP-3168,Sales,Medium,100,4,0,1
EMP-3169,Engineering,Critical,213,3,1,1
EMP-3170,Sales,Medium,331,10,1,1
EMP-3171,Sales,Critical,128,3,1,0
EMP-3172,IT,Low,40,0,1,0
EMP-3173,Engineering,Medium,291,8,0,1
EMP-3174,IT,Low,75,1,0,0
EMP-3175,IT,Low,182,9,1,0
EMP-3176,Sales,High,125,4,1,1
EMP-3177,Marketing,High,345,6,0,1
EMP-3178,Sales,Medium,155,4,0,0
EMP-3179,Sales,Critical,305,8,1,1
EMP-3180,IT,High,393,7,1,0
EMP-3181,Sales,Medium,33,1,1,0
EMP-3182,HR,Medium,144,4,1,1
EMP-3183,Sales,High,222,5,1,0
EMP-3184,IT,Critical,103,4,1,0
EMP-3185,Finance,Low,337,12,1,1
EMP-3186,Engineering,High,131,2,1,1
EMP-3187,HR,High,191,3,0,1
EMP-3188,Finance,Medium,114,3,0,0
EMP-3189,Marketing,Low,321,8,1,1
EMP-3190,Finance,Critical,307,8,1,1
EMP-3191,IT,Medium,253,11,1,1
EMP-3192,IT,High,290,12,1,1
EMP-3193,IT,Low,288,4,1,0
EMP-3194,Marketing,Critical,248,4,0,1
EMP-3195,HR,Low,395,10,1,1
EMP-3196,Finance,High,37,1,1,0
EMP-3197,Sales,Medium,144,1,1,0
EMP-3198,IT,Low,213,11,0,1
EMP-3199,Sales,High,189,5,0,0
EMP-3200,HR,Medium,342,11,1,0
EMP-3201,HR,Medium,378,11,0,1
EMP-3202,Sales,Low,286,6,1,1
EMP-3203,Engineering,High,46,1,1,0
EMP-3204,HR,Critical,129,2,0,0
EMP-3205,Sales,High,96,3,0,0
EMP-3206,IT,High,205,4,1,1
EMP-3207,HR,Medium,61,1,0,0
EMP-3208,Finance,Low,213,11,1,1
EMP-3209,Finance,High,40,1,1,0
EMP-3210,Sales,Medium,313,7,0,0
EMP-3211,Finance,Low,202,10,1,1
EMP-3212,Marketing,Low,311,9,1,0
EMP-3213,Marketing,Medium,126,2,1,0
EMP-3214,Engineering,Low,360,6,0,1
EMP-3215,Marketing,High,287,8,1,1
EMP-3216,Engineering,High,111,3,0,0
EMP-3217,Engineering,Low,338,6,1,1
EMP-3218,HR,High,151,1,1,0
EMP-3219,Sales,Low,31,0,1,0
EMP-3220,Marketing,High,219,8,1,1
EMP-3221,Engineering,High,125,1,0,0
EMP-3222,Marketing,High,236,7,1,1
EMP-3223,Engineering,Low,275,3,1,1
EMP-3224,IT,High,82,1,1,0
EMP-3225,Marketing,Medium,38,1,1,0
EMP-3226,Engineering,High,141,2,1,0
EMP-3227,Finance,Low,308,3,1,0
EMP-3228,Engineering,Medium,185,12,1,0
EMP-3229,Finance,Medium,168,3,1,0
EMP-3230,IT,Low,69,0,1,0
EMP-3231,Finance,Medium,159,1,1,0
EMP-3232,Engineering,High,179,1,0,0
EMP-3233,Finance,Critical,43,0,0,0
EMP-3234,Finance,Critical,212,5,1,1
EMP-3235,IT,Low,95,3,1,0
EMP-3236,HR,Critical,63,1,1,0
EMP-3237,Marketing,Low,351,10,1,1
EMP-3238,Finance,High,348,4,1,0
EMP-3239,Sales,Medium,103,4,1,0
EMP-3240,Sales,Low,69,0,1,0
EMP-3241,Marketing,High,140,2,0,0
EMP-3242,Finance,Critical,66,0,1,0
EMP-3243,Sales,Critical,180,3,1,0
EMP-3244,Sales,Low,330,4,0,0
EMP-3245,IT,High,326,9,0,1
EMP-3246,HR,Low,288,3,0,0
EMP-3247,IT,Medium,221,6,1,1
EMP-3248,Sales,Medium,259,5,1,0
EMP-3249,IT,Low,366,4,1,0
EMP-3250,HR,Medium,238,6,1,0
EMP-3251,Finance,High,275,3,1,1
EMP-3252,Finance,Critical,55,0,0,0
EMP-3253,Finance,Low,183,11,1,0
EMP-3254,Finance,Critical,119,3,0,0
EMP-3255,IT,High,160,4,1,1
EMP-3256,Engineering,Critical,242,7,1,1
EMP-3257,Engineering,Medium,234,12,1,1
EMP-3258,IT,Critical,98,3,1,0
EMP-3259,HR,High,361,11,1,1
EMP-3260,IT,High,180,9,1,1
EMP-3261,Engineering,High,150,1,0,1
EMP-3262,HR,Critical,137,1,1,0
EMP-3263,IT,Medium,77,0,0,0
EMP-3264,IT,Low,377,3,0,1
EMP-3265,HR,Medium,135,3,1,0
EMP-3266,Engineering,Critical,61,0,0,1
EMP-3267,Engineering,High,278,5,1,1
EMP-3268,Finance,Critical,219,9,1,1
EMP-3269,Engineering,Low,148,2,1,0
EMP-3270,Sales,Critical,58,0,1,0
EMP-3271,IT,Critical,373,12,1,0
EMP-3272,Engineering,High,148,3,1,1
EMP-3273,Engineering,High,130,2,0,0
EMP-3274,Finance,High,228,10,0,1
EMP-3275,IT,Medium,368,8,1,1
EMP-3276,Finance,High,258,4,1,1
EMP-3277,Marketing,Medium,207,9,1,1
EMP-3278,Finance,Critical,148,4,0,1
EMP-3279,Engineering,Critical,122,1,1,0
EMP-3280,Marketing,High,191,7,0,0
EMP-3281,IT,High,103,1,1,0
EMP-3282,HR,High,168,4,1,0
EMP-3283,IT,Critical,217,4,1,0
EMP-3284,Engineering,Low,263,9,0,1
EMP-3285,Engineering,Medium,223,11,1,0
EMP-3286,Marketing,Low,101,2,0,0
EMP-3287,Sales,Critical,351,11,1,1
EMP-3288,HR,Critical,97,1,0,1
EMP-3289,HR,High,243,7,1,1
EMP-3290,IT,Low,274,7,1,1
EMP-3291,Sales,Medium,170,2,0,0
EMP-3292,Sales,Critical,117,2,0,1
EMP-3293,Sales,High,342,3,1,1
EMP-3294,Marketing,Critical,271,4,0,0
EMP-3295,Marketing,Critical,114,1,0,0
EMP-3296,Marketing,Critical,295,6,1,1
EMP-3297,Engineering,High,220,9,1,1
EMP-3298,HR,High,281,6,0,1
EMP-3299,Finance,Low,350,8,0,1
EMP-3300,IT,High,346,7,0,1
EMP-3301,Sales,Medium,98,1,1,0
EMP-3302,IT,Critical,378,8,1,1
EMP-3303,HR,Critical,214,6,1,1
EMP-3304,Finance,High,262,11,1,1
EMP-3305,Marketing,Medium,351,9,1,0
EMP-3306,Marketing,Low,306,9,1,1
EMP-3307,Engineering,Medium,178,2,1,0
EMP-3308,Engineering,Critical,174,2,1,0
EMP-3309,IT,High,99,4,1,0
EMP-3310,Marketing,Critical,100,2,1,1
EMP-3311,Marketing,Low,205,10,1,1
EMP-3312,Marketing,Medium,331,11,0,0
EMP-3313,Finance,Low,145,2,1,0
EMP-3314,Marketing,Critical,105,2,1,0
EMP-3315,Finance,Medium,287,11,1,1
EMP-3316,Sales,Medium,293,4,1,0
EMP-3317,IT,Critical,115,3,1,0
EMP-3318,Finance,High,61,0,1,0
EMP-3319,Marketing,Medium,124,4,1,0
EMP-3320,Marketing,Critical,66,0,0,0
EMP-3321,Finance,Low,158,2,1,0
EMP-3322,Engineering,Low,381,6,1,1
EMP-3323,IT,Low,78,0,1,0
EMP-3324,Finance,Medium,183,6,1,0
EMP-3325,HR,Low,246,7,1,1
EMP-3326,HR,High,232,4,1,0
EMP-3327,Engineering,High,100,4,1,0
EMP-3328,Marketing,Low,243,8,1,1
EMP-3329,HR,Critical,382,10,1,1
EMP-3330,IT,Medium,328,7,0,1
EMP-3331,Marketing,Medium,392,7,1,1
EMP-3332,Finance,High,217,3,1,0
EMP-3333,Marketing,High,257,4,0,0
EMP-3334,Engineering,Low,384,12,1,1
EMP-3335,Sales,Critical,278,8,0,1
EMP-3336,IT,Low,289,11,1,1
EMP-3337,Engineering,Critical,316,4,1,1
EMP-3338,IT,Critical,360,3,1,0
EMP-3339,HR,High,255,12,1,1
EMP-3340,Marketing,Medium,105,4,1,0
EMP-3341,Sales,High,319,7,0,1
EMP-3342,HR,Medium,378,8,0,1
EMP-3343,HR,Low,73,1,0,0
EMP-3344,Engineering,High,57,0,1,0
EMP-3345,Marketing,High,243,10,1,1
EMP-3346,Marketing,Medium,30,0,0,0
EMP-3347,Finance,Critical,263,11,1,1
EMP-3348,Finance,Medium,81,1,1,0
EMP-3349,Engineering,High,141,4,1,1
EMP-3350,Sales,Critical,216,11,1,0
EMP-3351,Sales,Low,64,1,1,0
EMP-3352,Sales,Low,273,6,1,1
EMP-3353,Marketing,High,53,0,1,0
EMP-3354,Sales,Medium,120,3,0,0
EMP-3355,Finance,Medium,342,5,1,0
EMP-3356,HR,Medium,168,4,0,0
EMP-3357,HR,High,368,3,1,1
EMP-3358,Marketing,High,298,12,0,1
EMP-3359,Finance,High,78,0,0,0
EMP-3360,Sales,Critical,120,3,1,0
EMP-3361,Engineering,Medium,168,1,1,0
EMP-3362,IT,High,168,4,1,0
EMP-3363,Finance,High,332,12,1,1
EMP-3364,Finance,Critical,213,9,1,1
EMP-3365,Finance,Medium,182,10,0,1
EMP-3366,Finance,Low,312,6,1,1
EMP-3367,HR,Critical,397,3,1,0
EMP-3368,HR,Low,197,11,0,1
EMP-3369,Engineering,Critical,298,6,1,1
EMP-3370,Sales,Low,86,1,1,0
EMP-3371,Engineering,Critical,356,3,1,1
EMP-3372,Sales,Critical,335,11,0,1
EMP-3373,Finance,High,354,10,1,1
EMP-3374,Finance,Medium,144,1,0,1
EMP-3375,Marketing,Medium,222,3,0,1
EMP-3376,Sales,High,305,12,1,1
EMP-3377,Marketing,Low,218,8,1,1
EMP-3378,HR,Medium,281,5,0,1
EMP-3379,HR,Low,171,3,0,0
EMP-3380,Engineering,High,397,7,1,1
EMP-3381,Engineering,Low,322,6,1,0
EMP-3382,Marketing,High,70,0,1,1
EMP-3383,HR,High,313,4,1,0
EMP-3384,Engineering,Critical,320,10,1,1
EMP-3385,HR,Low,117,4,0,0
EMP-3386,IT,Low,358,9,0,1
EMP-3387,Engineering,Medium,277,12,1,1
EMP-3388,Marketing,High,186,4,0,0
EMP-3389,Engineering,High,330,4,1,0
EMP-3390,Marketing,High,247,6,1,1
EMP-3391,Marketing,Low,236,6,0,1
EMP-3392,HR,High,208,10,1,1
EMP-3393,Finance,Low,243,12,1,0
EMP-3394,Engineering,Critical,165,2,1,1
EMP-3395,Engineering,Critical,291,6,1,1
EMP-3396,Sales,Critical,372,5,1,1
EMP-3397,HR,Low,117,1,1,0
EMP-3398,Engineering,High,280,7,1,1
EMP-3399,HR,High,34,0,1,0
EMP-3400,Finance,High,146,4,1,1
EMP-3401,Engineering,Medium,314,8,1,1
EMP-3402,IT,High,302,5,1,0
EMP-3403,Engineering,Low,124,3,1,0
EMP-3404,IT,High,291,10,1,1
EMP-3405,Marketing,Low,142,2,1,0
EMP-3406,Marketing,Medium,370,12,0,0
EMP-3407,HR,Medium,353,11,1,1
EMP-3408,Engineering,Low,148,3,1,0
EMP-3409,Engineering,Medium,142,2,0,0
EMP-3410,Engineering,Medium,57,1,1,0
EMP-3411,IT,High,346,7,1,1
EMP-3412,IT,High,128,4,0,1
EMP-3413,IT,High,166,3,1,0
EMP-3414,Finance,High,272,8,1,1
EMP-3415,IT,Medium,185,5,0,0
EMP-3416,Sales,Medium,107,4,1,0
EMP-3417,Sales,Critical,339,3,1,1
EMP-3418,Sales,High,191,4,1,0
EMP-3419,IT,Critical,288,3,1,0
EMP-3420,HR,Medium,159,1,1,0
EMP-3421,HR,Critical,45,0,1,0
EMP-3422,Engineering,High,115,1,1,0
EMP-3423,Marketing,Medium,133,1,1,0
EMP-3424,Engineering,Low,268,5,1,0
EMP-3425,HR,High,246,9,1,1
EMP-3426,Marketing,Critical,98,2,1,0
EMP-3427,Finance,High,48,1,0,0
EMP-3428,Engineering,Medium,303,3,0,1
EMP-3429,Finance,Low,104,2,1,0
EMP-3430,Engineering,High,341,10,1,1
EMP-3431,HR,Critical,152,2,1,0
EMP-3432,HR,Low,239,4,0,1
EMP-3433,IT,Medium,194,11,1,0
EMP-3434,Marketing,Medium,248,11,1,1
EMP-3435,Marketing,High,326,8,1,1
EMP-3436,HR,Low,125,2,0,0
EMP-3437,Marketing,Low,285,8,1,1
EMP-3438,IT,Medium,369,10,1,0
EMP-3439,Engineering,Medium,172,1,1,0
EMP-3440,IT,Critical,384,10,0,1
EMP-3441,IT,Medium,372,6,1,0
EMP-3442,IT,Critical,266,10,0,1
EMP-3443,HR,Low,243,5,0,0
EMP-3444,Engineering,Critical,181,5,1,0
EMP-3445,Marketing,Low,367,8,0,0
EMP-3446,HR,High,329,8,0,1
EMP-3447,Engineering,Critical,108,3,1,0
EMP-3448,Sales,High,358,12,1,1
EMP-3449,IT,High,150,2,0,1
EMP-3450,IT,High,322,3,1,1
EMP-3451,Engineering,Critical,248,3,1,1
EMP-3452,IT,Critical,81,0,1,0
EMP-3453,IT,Critical,183,7,1,1
EMP-3454,Finance,High,175,1,1,0
EMP-3455,Sales,Critical,314,8,1,0
EMP-3456,Finance,High,61,1,1,0
EMP-3457,Engineering,Low,170,1,1,0
EMP-3458,Marketing,Critical,292,6,1,1
EMP-3459,Engineering,High,149,2,0,0
EMP-3460,Finance,Critical,55,0,1,0
EMP-3461,Sales,High,37,0,1,0
EMP-3462,HR,Critical,40,0,0,0
EMP-3463,Sales,Low,241,9,1,1
EMP-3464,Engineering,Medium,260,8,1,1
EMP-3465,Sales,Medium,57,0,0,1
EMP-3466,HR,Medium,195,12,1,0
EMP-3467,HR,Critical,348,11,1,1
EMP-3468,HR,Critical,138,4,0,1
EMP-3469,HR,Critical,176,3,1,0
EMP-3470,Marketing,Medium,342,3,0,1
EMP-3471,Engineering,High,335,12,1,1
EMP-3472,Finance,Low,126,3,1,0
EMP-3473,Engineering,Medium,58,1,1,0
EMP-3474,Sales,Low,189,3,1,0
EMP-3475,Finance,High,265,5,0,1
EMP-3476,Sales,Low,120,1,0,0
EMP-3477,Engineering,Critical,285,12,1,1
EMP-3478,Marketing,High,219,4,1,1
EMP-3479,Sales,Critical,34,1,1,0
EMP-3480,Sales,Critical,171,2,1,0
EMP-3481,HR,Medium,140,4,0,0
EMP-3482,Finance,High,194,12,1,0
EMP-3483,IT,High,305,12,1,0
EMP-3484,HR,Medium,358,9,0,1
EMP-3485,IT,Critical,51,1,1,0
EMP-3486,HR,Low,237,12,0,0
EMP-3487,Marketing,Low,174,1,1,0
EMP-3488,Marketing,Critical,358,9,0,1
EMP-3489,IT,High,311,8,1,1
EMP-3490,Marketing,Medium,179,3,1,0
EMP-3491,Sales,Low,140,3,1,0
EMP-3492,Finance,High,77,1,0,0
EMP-3493,Engineering,Medium,59,0,1,0
EMP-3494,IT,Low,397,4,1,1
EMP-3495,HR,Medium,386,8,1,1
EMP-3496,Marketing,Medium,349,8,0,0
EMP-3497,Engineering,Low,127,4,1,0
EMP-3498,Finance,Medium,91,4,0,0
EMP-3499,Marketing,Medium,366,5,0,1
EMP-3500,IT,Medium,387,12,1,1
EMP-3501,Engineering,Critical,137,4,0,0
EMP-3502,Sales,Low,270,6,0,1
EMP-3503,Sales,Critical,328,5,0,0
EMP-3504,IT,Critical,229,9,0,1
EMP-3505,Finance,Low,230,3,0,1
EMP-3506,IT,Medium,128,2,0,1
EMP-3507,Sales,Critical,128,2,1,0
EMP-3508,Sales,Medium,273,7,0,1
EMP-3509,Sales,Medium,45,1,0,0
EMP-3510,IT,Medium,190,7,0,1
EMP-3511,IT,High,118,3,0,0
EMP-3512,HR,Medium,370,3,1,1
EMP-3513,Finance,Medium,159,3,1,0
EMP-3514,HR,Low,230,4,0,1
EMP-3515,Finance,High,370,11,0,1
EMP-3516,Marketing,Critical,357,12,1,1
EMP-3517,Marketing,Low,36,1,1,0
EMP-3518,Engineering,Critical,328,3,1,1
EMP-3519,IT,Critical,39,1,0,0
EMP-3520,Finance,Critical,206,8,1,1
EMP-3521,Sales,Low,274,8,1,1
EMP-3522,HR,Medium,242,8,1,1
EMP-3523,Sales,Medium,53,1,0,0
EMP-3524,Sales,Low,110,4,1,0
EMP-3525,Marketing,Low,106,1,1,0
EMP-3526,Engineering,Low,31,0,0,0
EMP-3527,Marketing,High,216,10,1,1
EMP-3528,Sales,Critical,136,4,1,0
EMP-3529,Sales,Medium,81,1,0,0
EMP-3530,Marketing,Critical,366,4,1,1
EMP-3531,HR,Medium,31,0,1,0
EMP-3532,Marketing,Critical,257,9,1,1
EMP-3533,Marketing,Low,209,7,1,1
EMP-3534,Sales,Low,335,3,0,0
EMP-3535,Engineering,Low,239,5,1,1
EMP-3536,IT,Medium,217,11,1,0
EMP-3537,IT,Low,245,5,1,0
EMP-3538,Marketing,Critical,266,5,1,1
EMP-3539,Finance,Low,138,1,1,0
EMP-3540,Finance,Medium,388,12,0,1
EMP-3541,IT,High,93,1,0,0
EMP-3542,Finance,Low,218,11,1,1
EMP-3543,Sales,Low,146,1,1,0
EMP-3544,Finance,Low,260,8,1,0
EMP-3545,Sales,Medium,198,7,1,1
EMP-3546,Marketing,High,315,11,1,1
EMP-3547,IT,High,379,12,1,1
EMP-3548,IT,Medium,386,4,1,0
EMP-3549,Engineering,Critical,140,4,1,1
EMP-3550,Sales,Medium,265,12,0,1
EMP-3551,Sales,Medium,340,4,0,0
EMP-3552,Sales,Low,352,3,1,0
EMP-3553,Sales,Critical,336,9,0,1
EMP-3554,Engineering,High,32,0,1,0
EMP-3555,Sales,Low,304,6,1,1
EMP-3556,HR,Low,153,1,0,0
EMP-3557,HR,Critical,160,2,1,0
EMP-3558,Finance,Medium,97,4,0,0
EMP-3559,Sales,High,160,2,0,0
EMP-3560,Sales,Critical,269,4,1,1
EMP-3561,IT,Medium,99,4,0,0
EMP-3562,IT,Medium,99,2,1,0
EMP-3563,Engineering,Low,91,3,0,1
EMP-3564,HR,Low,220,9,0,1
EMP-3565,Finance,Medium,172,2,1,0
EMP-3566,Finance,Critical,336,11,0,1
EMP-3567,Sales,Medium,118,1,0,0
EMP-3568,IT,Medium,372,10,1,0
EMP-3569,Sales,Low,208,9,0,1
EMP-3570,Engineering,Critical,325,10,1,1
EMP-3571,Marketing,Medium,236,8,1,1
EMP-3572,IT,Low,153,4,1,0
EMP-3573,Finance,High,277,10,1,0
EMP-3574,HR,Critical,48,0,0,0
EMP-3575,Marketing,High,105,1,1,0
EMP-3576,Sales,Critical,230,7,1,1
EMP-3577,Engineering,Critical,376,12,1,1
EMP-3578,Engineering,Low,236,10,1,0
EMP-3579,Engineering,High,204,6,0,1
EMP-3580,Marketing,High,394,7,1,0
EMP-3581,HR,Medium,118,2,1,0
EMP-3582,Engineering,Low,295,7,1,1
EMP-3583,IT,Critical,99,2,1,0
EMP-3584,Engineering,Low,133,2,1,0
EMP-3585,Finance,Critical,236,8,1,1
EMP-3586,Engineering,Medium,362,10,0,1
EMP-3587,HR,High,74,0,1,0
EMP-3588,HR,Low,326,12,1,1
EMP-3589,Engineering,High,32,1,1,0
EMP-3590,Finance,High,256,10,1,1
EMP-3591,Finance,Critical,206,5,1,1
EMP-3592,HR,Low,392,7,1,0
EMP-3593,Finance,Critical,307,10,0,1
EMP-3594,Marketing,High,278,5,0,1
EMP-3595,Marketing,High,259,7,1,1
EMP-3596,Finance,Low,102,2,1,0
EMP-3597,Finance,Low,296,5,1,0
EMP-3598,Sales,Medium,362,4,1,0
EMP-3599,Marketing,Low,248,4,1,0
EMP-3600,IT,High,271,5,1,0
EMP-3601,Sales,Low,251,8,0,1
EMP-3602,Engineering,High,58,1,1,0
EMP-3603,IT,Low,117,3,1,0
EMP-3604,Marketing,Low,222,10,1,0
EMP-3605,HR,Critical,380,5,0,0
EMP-3606,IT,Low,95,2,0,1
EMP-3607,Marketing,High,224,8,1,1
EMP-3608,Engineering,High,196,7,1,1
EMP-3609,HR,High,71,1,1,0
EMP-3610,Engineering,Low,214,7,1,1
EMP-3611,Marketing,Critical,393,4,1,1
EMP-3612,HR,Critical,264,3,1,1
EMP-3613,Sales,Critical,361,7,0,1
EMP-3614,Engineering,Low,262,10,0,1
EMP-3615,IT,Medium,332,11,0,1
EMP-3616,Marketing,Low,112,4,1,0
EMP-3617,Marketing,Medium,256,11,1,0
EMP-3618,IT,Medium,87,1,1,0
EMP-3619,Sales,Medium,251,7,1,0
EMP-3620,Marketing,High,163,4,1,0
EMP-3621,Engineering,Low,326,9,1,1
EMP-3622,Sales,High,326,6,0,1
EMP-3623,IT,High,35,0,1,0
EMP-3624,Marketing,High,314,4,1,0
EMP-3625,Marketing,Critical,366,5,0,1
EMP-3626,Sales,Critical,65,1,1,0
EMP-3627,Sales,Medium,197,12,1,1
EMP-3628,IT,Low,280,4,0,1
EMP-3629,IT,Low,172,1,1,0
EMP-3630,Sales,Low,113,3,0,0
EMP-3631,Sales,Critical,379,3,1,1
EMP-3632,Sales,Critical,317,5,1,0
EMP-3633,Engineering,High,344,7,1,1
EMP-3634,Finance,Medium,134,1,0,0
EMP-3635,HR,Low,174,1,1,0
EMP-3636,Marketing,Critical,277,4,0,0
EMP-3637,Finance,High,89,0,0,0
EMP-3638,Finance,Low,363,3,1,0
EMP-3639,Finance,Low,41,0,1,0
EMP-3640,IT,Medium,38,1,1,0
EMP-3641,HR,Critical,185,5,1,0
EMP-3642,Sales,High,242,10,1,1
EMP-3643,Sales,Low,126,1,1,0
EMP-3644,Finance,Critical,257,5,1,0
EMP-3645,IT,High,271,6,1,1
EMP-3646,Engineering,Low,158,4,0,0
EMP-3647,Sales,Medium,282,11,0,1
EMP-3648,Sales,Medium,317,9,1,1
EMP-3649,IT,High,274,4,0,0
EMP-3650,Marketing,Critical,240,12,1,1
EMP-3651,IT,Medium,108,1,1,0
EMP-3652,Finance,Low,75,1,1,0
EMP-3653,Finance,Critical,137,3,0,0
EMP-3654,Sales,Medium,186,10,1,0
EMP-3655,Sales,Medium,307,7,1,0
EMP-3656,IT,Low,42,1,0,0
EMP-3657,Marketing,Critical,298,8,1,1
EMP-3658,Engineering,Medium,33,0,1,1
EMP-3659,IT,Critical,270,10,1,1
EMP-3660,Finance,High,246,5,1,1
EMP-3661,Sales,Medium,187,6,0,0
EMP-3662,Marketing,Critical,275,10,1,1
EMP-3663,HR,High,300,3,1,1
EMP-3664,Engineering,Critical,38,1,1,0
EMP-3665,Engineering,Low,117,3,1,0
EMP-3666,IT,Critical,225,9,1,1
EMP-3667,IT,Low,224,7,0,0
EMP-3668,Finance,Critical,217,4,1,1
EMP-3669,Marketing,Critical,118,2,0,0
EMP-3670,Finance,Medium,338,12,1,1
EMP-3671,Sales,Medium,386,8,0,0
EMP-3672,Engineering,High,148,1,1,0
EMP-3673,Engineering,High,218,7,1,1
EMP-3674,HR,High,379,12,1,1
EMP-3675,Sales,Medium,239,4,0,0
EMP-3676,IT,Low,207,9,1,0
EMP-3677,HR,Medium,129,3,0,0
EMP-3678,Sales,High,123,2,1,0
EMP-3679,Marketing,Critical,177,2,0,0
EMP-3680,IT,Critical,253,4,1,1
EMP-3681,Finance,Medium,169,2,0,0
EMP-3682,Marketing,Medium,324,12,1,0
EMP-3683,Finance,High,141,1,0,0
EMP-3684,Marketing,Critical,226,11,1,0
EMP-3685,IT,Low,110,3,1,0
EMP-3686,Marketing,Low,90,1,0,0
EMP-3687,Finance,Medium,341,11,1,1
EMP-3688,Sales,High,70,0,1,0
EMP-3689,HR,Low,304,5,1,1
EMP-3690,Sales,Medium,190,6,0,0
EMP-3691,Marketing,Medium,62,0,1,0
EMP-3692,IT,Low,207,4,1,0
EMP-3693,Marketing,High,309,7,1,1
EMP-3694,IT,Low,189,10,0,1
EMP-3695,Finance,Low,253,4,1,0
EMP-3696,Marketing,Critical,50,0,1,0
EMP-3697,Marketing,Critical,306,3,0,1
EMP-3698,IT,High,298,8,1,1
EMP-3699,IT,Critical,224,8,1,1
EMP-3700,Sales,Low,264,3,0,1
EMP-3701,Sales,Medium,238,7,0,1
EMP-3702,Finance,Critical,96,4,0,0
EMP-3703,Sales,Medium,380,12,1,0
EMP-3704,IT,High,324,12,1,1
EMP-3705,Finance,Low,283,5,1,0
EMP-3706,Marketing,High,232,9,1,1
EMP-3707,Sales,Medium,278,6,1,1
EMP-3708,HR,Medium,57,0,0,1
EMP-3709,Sales,Critical,193,9,1,0
EMP-3710,HR,High,54,1,0,0
EMP-3711,Sales,Critical,135,2,1,0
EMP-3712,Engineering,Medium,81,0,1,0
EMP-3713,HR,Critical,152,2,1,0
EMP-3714,Engineering,Low,133,1,0,0
EMP-3715,IT,Critical,89,0,0,1
EMP-3716,Sales,Low,251,10,1,0
EMP-3717,Engineering,Medium,227,3,1,0
EMP-3718,Engineering,Medium,362,10,1,1
EMP-3719,IT,Low,99,1,1,0
EMP-3720,IT,Medium,247,5,1,0
EMP-3721,Finance,Critical,164,4,0,0
EMP-3722,HR,High,294,11,1,1
EMP-3723,IT,Critical,369,11,1,1
EMP-3724,IT,Medium,337,5,0,1
EMP-3725,IT,Medium,300,6,1,1
EMP-3726,HR,Critical,209,4,1,0
EMP-3727,Sales,Low,287,7,1,1
EMP-3728,Finance,High,278,4,0,1
EMP-3729,Engineering,Critical,210,7,1,1
EMP-3730,Finance,High,384,10,0,1
EMP-3731,HR,Critical,299,6,1,1
EMP-3732,HR,High,48,0,1,0
EMP-3733,Finance,Medium,129,1,1,0
EMP-3734,Marketing,Critical,230,12,0,1
EMP-3735,Finance,Medium,369,8,0,1
EMP-3736,Marketing,Low,291,7,1,1
EMP-3737,Finance,Low,69,0,1,0
EMP-3738,Marketing,Medium,166,3,1,0
EMP-3739,Marketing,Medium,199,3,1,0
EMP-3740,IT,High,274,5,1,1
EMP-3741,Sales,Critical,145,4,1,0
EMP-3742,Sales,Medium,105,4,1,0
EMP-3743,HR,High,70,1,1,0
EMP-3744,Finance,High,295,12,1,1
EMP-3745,Sales,High,147,1,0,0
EMP-3746,IT,Critical,205,9,1,0
EMP-3747,Finance,High,179,1,0,1
EMP-3748,Marketing,Medium,175,1,1,0
EMP-3749,Sales,Medium,143,2,1,0
EMP-3750,Marketing,High,284,10,1,1
EMP-3751,Sales,Critical,48,0,1,0
EMP-3752,Sales,Medium,261,4,0,1
EMP-3753,Engineering,Critical,90,4,0,0
EMP-3754,Sales,High,92,3,1,0
EMP-3755,HR,Medium,198,6,0,1
EMP-3756,Finance,High,175,2,1,0
EMP-3757,Sales,Critical,90,3,0,0
EMP-3758,Sales,Critical,37,1,0,0
