employee_id,department,role,database_name,days_to_expiry,total_rotations,successful_rotations,failed_rotations,reminders_ignored,avg_response_hours,login_frequency_per_week,password_strength_score,uses_mfa,is_privileged,is_production,breach_risk_score,caused_breach
EMP-01205,Engineering,SRE,MySQL,67,14,10,3,2,29,46,7,1,1,0,0.0,0
EMP-01206,Finance,Tech Lead,MariaDB,14,17,16,0,1,8,3,5,1,1,1,0.0,0
EMP-01207,Engineering,Senior Developer,SQL Server,-29,18,12,6,3,95,20,7,0,0,0,100.0,1
EMP-01208,Data Science,Tech Lead,Oracle,164,17,17,0,8,36,33,2,1,1,1,0.0,0
EMP-01209,Compliance,Manager,PostgreSQL,-15,8,2,4,5,13,42,4,1,0,1,100.0,1
EMP-01210,Data Science,Senior DBA,Oracle,87,4,3,0,3,15,41,4,0,1,0,5.97,0
EMP-01211,Security,SRE,MySQL,69,17,10,5,1,1,5,6,1,1,0,0.0,0
EMP-01212,Finance,Manager,MySQL,180,2,0,2,4,42,11,7,1,0,0,21.62,0
EMP-01213,Security,Analyst,PostgreSQL,67,11,8,3,6,65,12,5,1,0,0,12.33,0
EMP-01214,Platform,Tech Lead,MySQL,85,11,10,0,2,33,15,7,0,1,1,0.0,0
EMP-01215,Finance,Platform Engineer,Oracle,153,10,6,2,4,90,40,5,1,0,0,0.0,0
EMP-01216,Security,Platform Engineer,Oracle,7,1,0,0,2,12,6,8,1,0,1,2.01,0
EMP-01217,Platform,SRE,PostgreSQL,11,6,4,1,0,20,22,3,1,1,0,0.0,0
EMP-01218,Operations,Tech Lead,MySQL,140,18,16,0,7,10,42,5,0,1,0,0.0,0
EMP-01219,Operations,Senior Developer,PostgreSQL,17,7,4,2,3,17,38,4,0,0,1,22.31,0
EMP-01220,Finance,DBA,MySQL,6,9,8,1,4,16,31,2,0,1,0,24.33,0
EMP-01221,Infrastructure,Senior Developer,MySQL,129,16,14,1,8,94,27,6,1,0,1,0.0,0
EMP-01222,Engineering,Developer,PostgreSQL,173,9,3,4,8,25,43,6,0,0,1,82.31,1
EMP-01223,Platform,SRE,Oracle,-13,0,0,0,1,18,21,6,1,1,0,68.57,1
EMP-01224,DevOps,Developer,MySQL,137,0,0,0,0,78,2,3,1,0,0,0.0,0
EMP-01225,Data Science,Security Engineer,Oracle,2,15,9,4,3,37,14,7,0,1,1,50.48,0
EMP-01226,Platform,DBA,Oracle,173,16,15,1,1,12,43,6,0,1,0,0.0,0
EMP-01227,DevOps,SRE,Oracle,-4,9,7,1,1,14,8,6,1,1,1,8.1,0
EMP-01228,Finance,Security Engineer,PostgreSQL,32,14,13,0,0,80,35,7,1,1,1,0.0,0
EMP-01229,Infrastructure,Manager,MySQL,179,16,16,0,2,43,19,9,0,0,0,0.0,0
EMP-01230,Engineering,Analyst,PostgreSQL,101,7,3,3,6,35,30,6,0,0,0,50.45,0
EMP-01231,Compliance,Manager,SQL Server,141,18,10,6,7,105,8,7,1,0,0,43.9,0
EMP-01232,DevOps,Tech Lead,MySQL,-43,17,12,4,4,5,20,9,0,1,1,81.23,1
EMP-01233,DevOps,DBA,PostgreSQL,81,19,15,2,4,33,14,8,1,1,1,0.0,0
EMP-01234,Engineering,Developer,PostgreSQL,13,15,11,3,3,109,42,6,0,0,1,0.0,0
EMP-01235,Analytics,Platform Engineer,MySQL,6,1,0,1,2,80,1,7,0,0,1,44.17,0
EMP-01236,Platform,SRE,PostgreSQL,172,17,16,0,3,36,1,6,1,1,1,0.0,0
EMP-01237,Finance,Platform Engineer,PostgreSQL,136,4,2,0,3,68,4,2,1,0,0,0.0,0
EMP-01238,Analytics,Developer,PostgreSQL,157,3,2,1,4,105,39,5,1,0,0,14.07,0
EMP-01239,Infrastructure,Security Engineer,MySQL,62,9,4,4,3,117,49,7,0,1,1,53.56,0
EMP-01240,Finance,Senior Developer,PostgreSQL,10,6,2,3,1,105,32,9,1,0,1,9.32,0
EMP-01241,Finance,Manager,PostgreSQL,38,5,2,2,8,100,9,10,1,0,0,41.4,0
EMP-01242,Security,Manager,SQL Server,35,8,3,3,2,116,28,6,1,0,1,17.76,0
EMP-01243,Platform,Senior DBA,PostgreSQL,147,18,11,6,0,3,5,9,1,1,1,0.0,0
EMP-01244,Operations,Manager,Oracle,31,18,13,5,1,25,36,4,0,0,1,0.0,1
EMP-01245,Infrastructure,SRE,MariaDB,5,0,0,0,3,24,43,10,0,1,0,24.99,0
EMP-01246,DevOps,Senior Developer,MySQL,-34,9,7,1,2,85,22,9,0,0,0,57.9,1
EMP-01247,Compliance,Tech Lead,SQL Server,78,5,2,1,1,13,39,8,0,1,0,0.0,0
EMP-01248,Finance,Platform Engineer,MariaDB,-33,11,10,1,4,39,13,6,0,0,0,60.45,1
EMP-01249,Platform,Senior Developer,MySQL,89,14,6,6,8,13,29,10,1,0,1,56.9,1
EMP-01250,Operations,Senior Developer,PostgreSQL,175,1,1,0,5,73,35,10,0,0,0,13.91,0
EMP-01251,Infrastructure,Security Engineer,MySQL,3,14,7,6,0,119,24,3,1,1,0,52.85,0
EMP-01252,Platform,Analyst,Oracle,98,17,14,2,4,34,28,5,0,0,0,0.0,0
EMP-01253,Analytics,DBA,MySQL,49,9,3,5,2,19,3,3,0,1,1,61.27,1
EMP-01254,Data Science,DBA,Oracle,63,1,0,0,3,11,17,9,0,1,1,12.77,0
EMP-01255,Infrastructure,Platform Engineer,Oracle,32,8,5,2,5,69,12,7,1,0,0,5.25,0
EMP-01256,Analytics,Platform Engineer,PostgreSQL,110,6,5,1,0,60,19,9,1,0,1,0.0,0
EMP-01257,Security,Security Engineer,MySQL,5,4,3,0,0,89,24,8,1,1,1,0.0,0
EMP-01258,Data Science,SRE,PostgreSQL,-26,7,4,2,1,10,14,6,1,1,0,64.09,1
EMP-01259,Engineering,Analyst,Oracle,90,13,5,6,9,40,49,7,0,0,1,100.0,1
EMP-01260,Finance,DBA,PostgreSQL,126,14,7,5,3,29,4,9,1,1,0,2.59,0
EMP-01261,Platform,Analyst,PostgreSQL,57,11,9,0,12,57,50,5,1,0,1,31.17,0
EMP-01262,Data Science,Security Engineer,PostgreSQL,123,18,17,0,4,104,30,7,1,1,1,0.0,0
EMP-01263,DevOps,Platform Engineer,PostgreSQL,24,16,12,2,7,13,40,4,1,0,1,0.0,0
EMP-01264,Platform,SRE,PostgreSQL,71,16,12,2,0,9,7,7,0,1,0,0.0,0
EMP-01265,Infrastructure,Security Engineer,Oracle,171,6,3,3,0,36,39,8,0,1,1,7.19,0
EMP-01266,Platform,Manager,SQL Server,83,3,1,2,7,39,25,8,1,0,1,46.92,0
EMP-01267,Compliance,Tech Lead,MySQL,42,11,6,4,7,20,34,7,1,1,0,39.42,0
EMP-01268,Security,Manager,SQL Server,59,17,14,1,0,70,25,10,1,0,0,0.0,0
EMP-01269,DevOps,Security Engineer,PostgreSQL,-23,11,4,6,3,82,47,5,1,1,1,100.0,1
EMP-01270,Infrastructure,Senior DBA,PostgreSQL,137,10,3,6,4,23,42,4,0,1,1,82.99,1
EMP-01271,Security,Platform Engineer,MySQL,161,8,6,0,5,79,18,4,1,0,0,0.0,0
EMP-01272,Finance,Developer,PostgreSQL,177,13,10,1,5,89,31,4,1,0,0,0.0,0
EMP-01273,Engineering,Senior DBA,PostgreSQL,152,18,16,1,4,36,6,3,1,1,1,0.0,0
EMP-01274,Infrastructure,Analyst,MySQL,7,14,8,6,5,9,48,2,1,0,1,67.31,1
EMP-01275,Compliance,Security Engineer,MySQL,-30,7,4,3,4,77,11,8,1,1,1,100.0,1
EMP-01276,DevOps,DBA,PostgreSQL,142,20,14,4,3,7,50,10,0,1,0,0.0,1
EMP-01277,Platform,Platform Engineer,Oracle,-17,0,0,0,7,26,44,4,1,0,1,100.0,1
EMP-01278,Engineering,Senior Developer,MongoDB,-24,9,7,1,0,28,11,10,0,0,0,25.28,0
EMP-01279,Data Science,Platform Engineer,PostgreSQL,20,1,0,0,0,87,45,4,0,0,0,2.55,0
EMP-01280,Data Science,DBA,PostgreSQL,3,1,0,0,1,9,16,9,1,1,0,0.77,0
EMP-01281,Infrastructure,SRE,Oracle,89,4,0,2,4,19,34,3,1,1,1,53.21,0
EMP-01282,Engineering,Security Engineer,Oracle,30,1,0,1,2,28,44,6,1,1,0,7.0,0
EMP-01283,Data Science,Manager,Oracle,41,7,6,1,7,12,30,7,1,0,1,3.74,0
EMP-01284,Infrastructure,SRE,SQL Server,152,16,10,5,3,10,29,3,1,1,1,9.41,0
EMP-01285,Data Science,SRE,MySQL,55,15,13,1,0,26,9,8,0,1,1,0.0,0
EMP-01286,Platform,Developer,Oracle,12,13,13,0,8,34,23,3,0,0,1,0.53,0
EMP-01287,Finance,SRE,PostgreSQL,82,11,9,2,0,28,33,9,0,1,0,0.0,0
EMP-01288,Finance,Senior DBA,MySQL,6,11,6,4,2,33,34,10,0,1,0,25.81,0
EMP-01289,Operations,Analyst,PostgreSQL,171,15,13,1,3,14,13,2,1,0,1,0.0,0
EMP-01290,Analytics,Manager,Oracle,146,9,8,0,2,18,38,3,1,0,1,0.0,0
EMP-01291,Infrastructure,Senior DBA,PostgreSQL,153,2,0,1,4,31,3,10,1,1,1,11.89,0
EMP-01292,Data Science,DBA,Oracle,49,8,4,2,3,20,20,6,1,1,0,0.0,0
EMP-01293,Infrastructure,Security Engineer,Oracle,134,11,7,3,3,23,36,2,1,1,0,5.01,0
EMP-01294,Platform,Developer,PostgreSQL,4,13,11,2,7,67,38,10,0,0,0,14.98,0
EMP-01295,DevOps,DBA,MySQL,0,19,17,1,4,8,6,6,1,1,0,0.0,0
EMP-01296,Operations,Analyst,Oracle,-18,1,0,1,7,52,23,5,1,0,1,100.0,1
EMP-01297,Analytics,Analyst,MongoDB,122,2,0,1,1,120,21,3,0,0,0,24.3,1
EMP-01298,Compliance,Tech Lead,Oracle,-1,10,6,3,6,31,25,10,0,1,1,89.15,1
EMP-01299,DevOps,DBA,MySQL,4,18,12,4,0,16,13,2,0,1,0,0.0,0
EMP-01300,Operations,Senior DBA,PostgreSQL,-30,0,0,0,2,16,15,9,1,1,1,71.09,1
EMP-01301,DevOps,Senior Developer,SQL Server,14,5,1,2,3,99,21,4,1,0,0,30.91,0
EMP-01302,Infrastructure,Senior DBA,MongoDB,-32,16,11,4,2,29,4,3,1,1,1,68.16,1
EMP-01303,DevOps,DBA,MySQL,0,16,13,3,2,28,23,4,1,1,1,0.0,0
EMP-01304,Operations,Senior DBA,PostgreSQL,75,9,5,3,4,2,31,5,1,1,1,16.9,0
EMP-01305,Operations,Manager,Oracle,175,0,0,0,0,86,26,2,1,0,1,0.0,0
EMP-01306,Security,Security Engineer,Oracle,-9,0,0,0,1,89,11,10,0,1,0,71.28,1
EMP-01307,Security,Manager,Oracle,-13,5,2,3,1,28,31,2,0,0,1,100.0,1
EMP-01308,Security,Platform Engineer,PostgreSQL,18,15,8,6,3,20,24,6,1,0,1,17.97,0
EMP-01309,Data Science,Tech Lead,PostgreSQL,45,10,8,1,6,34,34,9,0,1,1,4.24,0
EMP-01310,Data Science,Platform Engineer,PostgreSQL,10,14,7,5,0,50,36,9,1,0,1,0.0,0
EMP-01311,DevOps,DBA,MySQL,27,17,13,4,4,5,41,8,1,1,0,0.0,0
EMP-01312,Analytics,Senior Developer,Oracle,129,5,2,3,4,25,40,3,1,0,0,36.97,0
EMP-01313,Engineering,Senior Developer,PostgreSQL,-28,16,15,0,3,17,33,6,1,0,1,0.0,0
EMP-01314,Finance,Senior DBA,MySQL,28,10,7,2,4,26,41,2,1,1,1,12.79,0
EMP-01315,Infrastructure,Platform Engineer,PostgreSQL,6,11,10,0,6,15,8,5,1,0,0,0.0,0
EMP-01316,Finance,Security Engineer,Oracle,49,7,2,3,4,103,8,7,1,1,0,43.15,0
EMP-01317,Compliance,Platform Engineer,PostgreSQL,60,20,16,4,4,53,33,9,1,0,0,0.0,0
EMP-01318,Data Science,Senior Developer,MySQL,179,10,7,1,0,75,28,4,0,0,1,0.0,0
EMP-01319,Analytics,DBA,Oracle,7,18,15,1,0,28,4,6,0,1,1,0.0,0
EMP-01320,Compliance,SRE,PostgreSQL,85,12,10,2,2,12,45,3,0,1,1,0.0,0
EMP-01321,Engineering,Platform Engineer,Oracle,35,18,16,2,7,19,28,2,0,0,1,0.0,0
EMP-01322,Security,Manager,MariaDB,16,10,6,3,7,59,11,2,0,0,0,64.29,1
EMP-01323,DevOps,Manager,Oracle,30,15,8,5,7,13,4,10,1,0,1,33.23,0
EMP-01324,Data Science,Security Engineer,PostgreSQL,11,7,2,4,2,86,35,3,0,1,0,63.69,1
EMP-01325,Finance,Developer,Oracle,2,20,17,2,5,103,17,8,0,0,0,0.0,0
EMP-01326,Operations,Analyst,Oracle,119,4,1,1,1,114,9,3,1,0,0,2.44,0
EMP-01327,Security,Security Engineer,PostgreSQL,93,3,0,1,4,61,12,7,1,1,1,26.03,0
EMP-01328,Compliance,Developer,MySQL,4,14,6,6,5,74,17,6,1,0,0,68.79,1
EMP-01329,Engineering,Senior Developer,MySQL,154,18,16,0,7,61,9,9,1,0,1,0.0,0
EMP-01330,Infrastructure,Platform Engineer,PostgreSQL,6,20,13,6,3,82,11,8,1,0,1,8.51,0
EMP-01331,Platform,Security Engineer,PostgreSQL,26,19,13,5,0,107,34,7,1,1,1,0.0,0
EMP-01332,Finance,Security Engineer,Oracle,41,3,1,0,2,40,19,9,1,1,0,0.0,0
EMP-01333,Platform,Platform Engineer,PostgreSQL,53,1,1,0,0,49,32,8,1,0,0,0.0,0
EMP-01334,DevOps,Tech Lead,MariaDB,9,5,2,2,1,2,23,7,0,1,1,17.44,0
EMP-01335,Finance,SRE,PostgreSQL,-26,10,6,3,0,15,10,8,0,1,0,65.73,1
EMP-01336,Infrastructure,Tech Lead,SQL Server,84,20,17,1,0,36,48,2,1,1,0,0.0,0
EMP-01337,Infrastructure,Developer,Oracle,21,0,0,0,5,97,8,6,1,0,1,34.67,0
EMP-01338,Operations,Senior DBA,PostgreSQL,-22,16,11,4,4,17,33,2,1,1,1,90.71,1
EMP-01339,Operations,Senior Developer,SQL Server,11,9,3,5,6,111,28,3,1,0,0,89.97,1
EMP-01340,Analytics,Senior Developer,Oracle,54,12,10,0,5,25,5,5,1,0,0,0.0,0
EMP-01341,Analytics,Tech Lead,PostgreSQL,19,18,16,0,1,19,2,8,0,1,0,0.0,0
EMP-01342,Compliance,Senior DBA,MySQL,-9,6,4,2,4,24,9,7,0,1,0,88.0,1
EMP-01343,Finance,Senior DBA,SQL Server,-6,18,11,6,3,18,12,10,0,1,0,63.66,1
EMP-01344,Engineering,Senior DBA,MySQL,-26,9,9,0,0,6,42,5,0,1,0,27.38,0
EMP-01345,Security,Analyst,PostgreSQL,84,4,2,2,10,112,48,5,1,0,0,76.79,1
EMP-01346,Data Science,Platform Engineer,MariaDB,69,1,1,0,1,106,36,3,0,0,0,7.8,0
EMP-01347,Data Science,Security Engineer,PostgreSQL,130,11,9,2,4,63,46,5,1,1,1,0.0,0
EMP-01348,Data Science,Security Engineer,MySQL,34,19,16,1,3,101,32,8,0,1,0,0.0,0
EMP-01349,Security,Security Engineer,MySQL,-27,15,11,2,4,74,38,8,1,1,0,54.79,0
EMP-01350,Data Science,Tech Lead,MySQL,25,0,0,0,2,14,49,5,1,1,0,0.0,0
EMP-01351,Data Science,DBA,PostgreSQL,8,8,4,2,1,34,9,9,1,1,0,0.0,0
EMP-01352,Security,Platform Engineer,MongoDB,-13,1,0,1,7,15,26,9,1,0,0,95.12,1
EMP-01353,Analytics,Manager,Oracle,-31,10,6,4,3,13,24,5,1,0,1,100.0,1
EMP-01354,Finance,Manager,MySQL,-38,18,15,3,8,79,30,8,0,0,1,94.52,1
EMP-01355,Security,Tech Lead,MySQL,46,1,1,0,5,5,46,2,1,1,1,28.73,0
EMP-01356,Infrastructure,Platform Engineer,Oracle,30,12,9,1,6,88,10,3,1,0,1,6.13,0
EMP-01357,Infrastructure,Senior DBA,SQL Server,149,14,11,1,2,21,43,10,1,1,0,0.0,0
EMP-01358,Data Science,Analyst,MySQL,-20,20,15,4,7,70,21,8,1,0,0,71.21,1
EMP-01359,Compliance,Platform Engineer,MySQL,9,19,18,0,1,113,37,3,1,0,0,0.0,0
EMP-01360,Compliance,Analyst,PostgreSQL,-26,16,10,6,2,43,5,8,1,0,1,76.26,1
EMP-01361,Infrastructure,Platform Engineer,Oracle,154,5,0,3,0,35,23,9,0,0,1,14.49,0
EMP-01362,Finance,DBA,MongoDB,70,13,8,4,0,22,40,2,0,1,0,0.19,0
EMP-01363,Analytics,Manager,MariaDB,103,4,4,0,8,106,40,10,1,0,0,10.25,0
EMP-01364,Platform,SRE,Oracle,29,12,5,6,0,35,6,2,1,1,1,39.22,0
EMP-01365,Operations,Security Engineer,SQL Server,42,0,0,0,1,65,17,9,1,1,1,0.0,0
EMP-01366,Infrastructure,Platform Engineer,PostgreSQL,125,19,12,5,8,83,39,9,0,0,1,39.52,0
EMP-01367,DevOps,Analyst,PostgreSQL,25,4,3,0,9,58,13,8,1,0,0,27.99,0
EMP-01368,DevOps,Senior DBA,Oracle,175,19,15,2,1,4,38,6,1,1,1,0.0,0
EMP-01369,Infrastructure,Analyst,Oracle,-8,15,15,0,6,28,49,2,1,0,0,8.15,1
EMP-01370,Finance,Tech Lead,PostgreSQL,158,4,2,2,3,34,13,3,1,1,0,20.39,0
EMP-01371,Engineering,Analyst,MySQL,96,9,6,1,12,51,16,3,0,0,1,85.94,1
EMP-01372,Finance,Developer,Oracle,73,11,6,3,7,33,27,2,0,0,1,73.38,1
EMP-01373,Infrastructure,SRE,MongoDB,-37,17,11,5,0,9,36,3,1,1,1,59.23,1
EMP-01374,Finance,Platform Engineer,MySQL,16,1,1,0,6,25,3,9,1,0,0,6.15,0
EMP-01375,DevOps,SRE,MySQL,-10,3,3,0,0,24,2,2,1,1,0,38.5,0
EMP-01376,Security,Tech Lead,MySQL,89,12,7,3,3,36,46,9,0,1,0,0.0,0
EMP-01377,Finance,Senior Developer,MySQL,120,4,1,2,3,43,17,2,0,0,1,48.27,0
EMP-01378,DevOps,Developer,MySQL,5,0,0,0,1,68,4,9,1,0,0,0.0,0
EMP-01379,DevOps,Senior DBA,MySQL,13,3,0,2,0,16,10,9,1,1,0,0.0,0
EMP-01380,Platform,Platform Engineer,PostgreSQL,21,2,1,0,5,113,46,10,1,0,1,11.86,0
EMP-01381,Security,Tech Lead,PostgreSQL,49,5,2,1,0,12,45,9,1,1,0,0.0,0
EMP-01382,Security,DBA,PostgreSQL,159,0,0,0,4,35,11,7,0,1,0,23.37,0
EMP-01383,Data Science,Platform Engineer,Oracle,121,7,6,0,8,65,24,7,0,0,1,31.03,0
EMP-01384,DevOps,Tech Lead,MySQL,68,15,13,1,0,27,9,2,0,1,0,0.0,0
EMP-01385,Finance,Senior Developer,MySQL,6,18,17,0,1,89,7,6,1,0,1,0.0,0
EMP-01386,Operations,Tech Lead,PostgreSQL,70,20,16,3,2,20,36,9,1,1,0,0.0,0
EMP-01387,DevOps,Platform Engineer,Oracle,151,4,0,2,8,81,10,5,1,0,1,87.76,1
EMP-01388,DevOps,SRE,Oracle,12,11,8,3,3,35,36,9,1,1,1,0.0,0
EMP-01389,Analytics,Manager,PostgreSQL,145,16,11,4,1,119,17,10,1,0,1,0.0,0
EMP-01390,DevOps,Platform Engineer,PostgreSQL,93,1,0,1,1,101,4,5,0,0,1,22.07,0
EMP-01391,Security,Senior Developer,MongoDB,-20,8,2,5,3,80,15,9,0,0,0,100.0,1
EMP-01392,Analytics,Platform Engineer,PostgreSQL,22,0,0,0,8,65,13,7,1,0,1,46.53,0
EMP-01393,Infrastructure,DBA,PostgreSQL,29,8,2,5,1,19,1,5,1,1,0,29.71,0
EMP-01394,Compliance,SRE,Oracle,71,9,7,1,1,11,17,7,1,1,1,0.0,0
EMP-01395,Platform,Senior DBA,PostgreSQL,150,6,4,2,4,5,2,8,1,1,1,2.59,0
EMP-01396,Analytics,Platform Engineer,MongoDB,15,17,13,4,4,70,10,8,1,0,0,0.0,0
EMP-01397,Infrastructure,Tech Lead,PostgreSQL,180,15,9,5,5,6,3,4,0,1,0,38.83,0
EMP-01398,DevOps,Senior Developer,MySQL,15,9,8,1,3,89,7,7,1,0,1,0.0,0
EMP-01399,Finance,DBA,Oracle,36,19,11,6,4,16,18,10,1,1,1,0.0,0
EMP-01400,Engineering,Tech Lead,MySQL,-27,13,8,5,4,32,46,10,0,1,0,100.0,1
EMP-01401,Operations,Platform Engineer,MariaDB,27,4,0,3,6,56,32,9,1,0,1,54.55,0
EMP-01402,Engineering,Developer,PostgreSQL,15,11,8,3,2,33,18,5,1,0,0,0.0,0
EMP-01403,DevOps,Senior Developer,PostgreSQL,23,4,1,2,6,16,23,6,1,0,0,35.47,0
EMP-01404,Platform,Developer,Oracle,-34,6,3,2,4,57,13,2,1,0,1,100.0,1
EMP-01405,Data Science,DBA,MariaDB,-35,20,14,4,4,28,29,3,0,1,1,91.71,1
EMP-01406,Platform,Senior Developer,MySQL,22,4,0,2,3,44,49,5,1,0,1,29.92,0
EMP-01407,Finance,Developer,Oracle,-1,14,7,5,7,71,14,3,1,0,1,100.0,1
EMP-01408,Infrastructure,Tech Lead,MySQL,-37,20,17,2,3,11,33,10,0,1,0,11.6,0
EMP-01409,DevOps,Security Engineer,MySQL,95,19,17,0,1,101,22,2,0,1,0,0.0,1
EMP-01410,Platform,Developer,PostgreSQL,20,13,12,0,7,36,24,3,0,0,0,0.0,0
EMP-01411,Infrastructure,Manager,Oracle,131,3,0,2,8,79,38,5,1,0,0,80.52,1
EMP-01412,DevOps,Manager,MongoDB,11,11,7,3,5,103,19,7,0,0,1,35.57,0
EMP-01413,DevOps,SRE,MongoDB,136,3,1,1,2,33,23,8,1,1,1,0.0,0
EMP-01414,Infrastructure,DBA,Oracle,65,7,2,3,3,24,41,7,1,1,1,26.45,0
EMP-01415,Platform,DBA,PostgreSQL,26,13,10,1,2,24,46,3,1,1,1,0.0,0
EMP-01416,Data Science,Tech Lead,Oracle,-19,12,10,2,5,29,3,10,0,1,1,92.26,1
EMP-01417,Engineering,Senior Developer,PostgreSQL,125,6,4,2,2,40,46,8,1,0,1,0.0,0
EMP-01418,Platform,SRE,PostgreSQL,40,3,3,0,3,35,31,8,0,1,1,0.1,0
EMP-01419,Engineering,Senior DBA,Oracle,31,7,3,4,1,17,47,7,0,1,1,31.03,0
EMP-01420,Engineering,Analyst,PostgreSQL,41,19,13,5,6,33,48,6,0,0,1,19.77,0
EMP-01421,Analytics,Tech Lead,Oracle,-28,8,5,3,2,2,44,8,0,1,0,100.0,1
EMP-01422,Security,Security Engineer,MariaDB,24,6,3,3,0,80,18,5,1,1,0,3.1,0
EMP-01423,Platform,Platform Engineer,Oracle,-8,13,9,3,0,16,42,8,1,0,1,6.13,0
EMP-01424,DevOps,SRE,MySQL,1,5,4,1,3,33,15,10,1,1,0,5.81,0
EMP-01425,Finance,Tech Lead,Oracle,6,15,12,1,2,6,29,9,1,1,0,0.0,0
EMP-01426,Engineering,Security Engineer,PostgreSQL,111,12,5,5,1,79,23,7,1,1,1,16.17,0
EMP-01427,Analytics,Security Engineer,MySQL,-34,8,8,0,1,100,15,5,1,1,1,44.08,0
EMP-01428,Operations,Security Engineer,Oracle,151,17,11,6,1,102,16,3,1,1,0,3.88,0
EMP-01429,Analytics,Manager,Oracle,8,1,0,1,1,36,43,2,0,0,1,39.39,0
EMP-01430,Infrastructure,DBA,Oracle,23,19,15,2,3,35,3,2,1,1,0,0.0,0
EMP-01431,Operations,Security Engineer,SQL Server,121,3,3,0,4,51,33,2,1,1,1,15.16,0
EMP-01432,Security,Platform Engineer,MySQL,26,16,14,2,8,13,26,9,0,0,1,0.0,0
EMP-01433,Security,Analyst,PostgreSQL,61,8,4,2,11,25,21,5,1,0,1,67.59,1
EMP-01434,Operations,Platform Engineer,Oracle,167,19,17,1,4,101,10,7,1,0,1,0.0,0
EMP-01435,Operations,Analyst,Oracle,112,19,16,2,4,101,1,9,1,0,0,0.0,0
EMP-01436,Infrastructure,Security Engineer,PostgreSQL,164,2,0,0,2,78,22,8,1,1,0,0.0,0
EMP-01437,Data Science,Developer,SQL Server,25,12,8,4,5,29,2,8,0,0,0,22.29,0
EMP-01438,Engineering,SRE,MySQL,117,0,0,0,0,28,16,10,0,1,0,0.0,0
EMP-01439,Platform,Manager,MySQL,57,4,1,2,6,101,41,4,1,0,0,52.73,0
EMP-01440,Analytics,Analyst,SQL Server,-7,14,8,6,5,72,36,10,0,0,1,100.0,1
EMP-01441,Engineering,Manager,PostgreSQL,-33,15,8,6,6,92,37,9,1,0,0,100.0,1
EMP-01442,Infrastructure,DBA,MariaDB,147,4,1,3,4,32,43,8,1,1,0,29.07,0
EMP-01443,Compliance,Tech Lead,Oracle,0,4,4,0,0,9,5,3,0,1,1,14.73,0
EMP-01444,Analytics,Senior Developer,PostgreSQL,-39,17,11,6,2,42,2,9,1,0,1,67.09,1
EMP-01445,Analytics,SRE,Oracle,133,9,2,5,3,4,49,2,1,1,0,61.62,1
EMP-01446,DevOps,DBA,MariaDB,-4,12,9,2,0,36,3,7,0,1,1,14.46,0
EMP-01447,Analytics,Security Engineer,MariaDB,74,18,14,3,4,50,17,2,0,1,1,0.0,0
EMP-01448,Data Science,Senior DBA,PostgreSQL,116,11,9,0,0,16,17,3,1,1,0,0.0,0
EMP-01449,Compliance,Platform Engineer,Oracle,151,5,3,2,4,43,42,6,1,0,0,8.36,0
EMP-01450,Security,Senior Developer,Oracle,27,20,18,1,5,101,23,9,1,0,0,0.0,0
EMP-01451,DevOps,SRE,MySQL,156,10,5,5,3,7,34,3,1,1,0,32.52,0
EMP-01452,Platform,Security Engineer,PostgreSQL,81,2,0,2,1,98,49,8,1,1,0,6.93,0
EMP-01453,DevOps,DBA,MySQL,5,13,11,1,0,21,21,10,1,1,1,0.0,0
EMP-01454,Engineering,Security Engineer,MongoDB,-3,15,9,5,3,47,18,3,1,1,0,57.02,1
EMP-01455,Finance,Analyst,PostgreSQL,1,7,3,4,5,11,30,4,1,0,1,74.67,1
EMP-01456,Finance,SRE,MySQL,-35,8,3,4,1,31,27,5,1,1,1,100.0,0
EMP-01457,Analytics,Tech Lead,PostgreSQL,144,13,9,4,1,23,9,3,1,1,1,0.0,0
EMP-01458,Analytics,DBA,PostgreSQL,104,18,13,5,1,34,32,7,0,1,1,0.0,0
EMP-01459,Security,DBA,MySQL,125,18,15,1,1,36,3,7,0,1,1,0.0,0
EMP-01460,Engineering,Security Engineer,MySQL,-44,15,8,5,3,47,18,5,1,1,1,100.0,1
EMP-01461,Operations,Tech Lead,Oracle,58,12,8,2,5,6,35,3,1,1,0,0.0,0
EMP-01462,Infrastructure,Developer,PostgreSQL,129,4,1,1,6,80,31,6,0,0,1,52.88,0
EMP-01463,Compliance,Senior Developer,MySQL,8,9,7,0,4,48,21,5,1,0,1,0.0,0
EMP-01464,Compliance,DBA,Oracle,-27,0,0,0,4,26,37,9,1,1,1,100.0,1
EMP-01465,Platform,Senior Developer,Oracle,18,9,5,3,5,96,15,4,1,0,0,39.1,0
EMP-01466,Engineering,Analyst,MySQL,9,12,8,4,8,13,20,8,1,0,0,32.9,0
EMP-01467,Compliance,Senior Developer,MySQL,157,18,12,6,1,68,32,7,1,0,0,0.0,0
EMP-01468,Analytics,Tech Lead,Oracle,164,3,2,0,6,5,48,5,1,1,1,24.41,0
EMP-01469,Compliance,Analyst,MySQL,35,19,17,0,8,103,29,9,1,0,0,0.0,0
EMP-01470,Data Science,Analyst,MySQL,-20,16,9,6,12,49,4,8,1,0,1,100.0,1
EMP-01471,Finance,Senior Developer,Oracle,-11,16,9,5,0,61,3,8,0,0,0,63.13,1
